run_number	pmt_id	pedestal	gain
100458	4	6241.160	6582.260
100458	5	4058.540	4448.860
100458	6	5598.260	5852.850
100458	7	3694.960	4011.880
100458	8	5988.240	6286.560
100458	9	4899.050	5197.190
100459	0	5788.870	6084.820
100459	1	5727.190	6056.150
100459	2	6342.890	6664.620
100459	3	3762.590	4086.970
100459	4	6231.660	6573.690
100459	5	4050.600	4417.140
100459	6	5584.970	5862.210
100459	7	3688.730	4008.570
100459	8	5981.480	6286.960
100459	9	4882.900	5103.940
100460	0	5803.350	6107.120
100460	1	5733.650	6060.820
100460	2	6345.530	6666.430
100460	3	3769.260	4093.960
100460	4	6236.750	6576.650
100460	5	4058.250	4447.540
100460	6	5593.430	5852.820
100460	7	3700.990	4021.890
100460	8	5989.990	6271.760
100460	9	4901.080	5181.680
100461	0	5794.280	6107.050
100461	1	5730.060	6040.750
100461	2	6341.880	6662.630
100461	3	3760.800	4084.360
100461	4	6232.160	6564.170
100461	5	4038.160	4450.010
100461	6	5585.870	5860.140
100461	7	3681.960	4006.140
100461	8	5982.770	6283.410
100461	9	4883.330	5181.550
100462	0	5806.510	6105.200
100462	1	5736.470	6050.500
100462	2	6348.360	6669.070
100462	3	3765.800	4091.640
100462	4	6239.840	6589.340
100462	5	4054.460	4472.920
100462	6	5593.370	5867.460
100462	7	3695.060	4014.130
100462	8	5987.420	6272.250
100462	9	4904.800	5176.170
100463	0	5778.240	6081.470
100463	1	5704.410	6013.970
100463	2	6331.350	6647.710
100463	3	3744.700	4064.850
100463	4	6217.870	6563.750
100463	5	4029.080	4405.640
100463	6	5569.700	5845.560
100463	7	3664.790	3987.020
100463	8	5972.900	6275.910
100463	9	4861.390	5066.440
100464	0	5792.920	6096.470
100464	1	5723.460	6044.110
100464	2	6344.740	6662.310
100464	3	3751.880	4082.790
100464	4	6230.810	6575.150
100464	5	4044.730	4425.090
100464	6	5587.800	5867.540
100464	7	3685.630	4004.970
100464	8	5979.030	6252.090
100464	9	4883.150	5153.140
100465	0	5804.150	6076.980
100465	1	5733.190	6056.960
100465	2	6352.180	6671.680
100465	3	3763.550	4093.510
100465	4	6237.980	6575.830
100465	5	4055.380	4447.280
100465	6	5598.690	5862.850
100465	7	3704.930	4026.160
100465	8	5987.430	6240.180
100465	9	4897.720	5178.820
100466	0	5774.650	6082.440
100466	1	5704.740	6013.730
100466	2	6331.920	6651.380
100466	3	3739.410	4067.320
100466	4	6216.890	6550.900
100466	5	4031.640	4411.180
100466	6	5560.020	5832.840
100466	7	3671.790	3995.950
100466	8	5970.060	6266.540
100466	9	4856.870	5137.810
100467	0	5802.270	6108.290
100467	1	5732.190	6053.790
100467	2	6348.470	6663.750
100467	3	3758.990	4081.570
100467	4	6232.840	6573.510
100467	5	4053.050	4444.510
100467	6	5589.720	5861.630
100467	7	3698.240	4023.260
100467	8	5984.260	6275.840
100467	9	4893.320	5171.830
100468	0	5804.550	6113.750
100468	1	5738.430	6065.860
100468	2	6350.870	6664.990
100468	3	3758.430	4074.440
100468	4	6237.310	6573.870
100468	5	4061.510	4432.890
100468	6	5598.840	5870.440
100468	7	3702.640	4021.910
100468	8	5988.780	6279.180
100468	9	4902.180	5193.610
100469	0	5794.260	6122.650
100469	1	5727.990	6031.320
100469	2	6342.410	6658.930
100469	3	3751.330	4079.750
100469	4	6232.360	6570.740
100469	5	4053.520	4482.760
100469	6	5588.160	5868.200
100469	7	3696.480	4012.400
100469	8	5985.350	6283.410
100469	9	4883.110	5128.280
100470	0	5800.890	6108.570
100470	1	5729.720	6031.130
100470	2	6343.360	6654.560
100470	3	3759.970	4095.920
100470	4	6231.010	6574.970
100470	5	4055.170	4448.390
100470	6	5594.590	5858.830
100470	7	3698.430	4016.040
100470	8	5983.930	6270.970
100470	9	4890.380	5130.680
100471	0	5786.700	6096.710
100471	1	5720.590	6038.390
100471	2	6333.070	6657.310
100471	3	3750.540	4071.670
100471	4	6219.520	6561.000
100471	5	4045.000	4421.440
100471	6	5578.260	5848.020
100471	7	3673.620	3974.780
100471	8	5976.040	6265.990
100471	9	4870.500	5133.430
100472	0	5799.720	6114.120
100472	1	5733.770	6062.510
100472	2	6344.150	6670.500
100472	3	3759.700	4086.160
100472	4	6234.200	6577.840
100472	5	4057.220	4418.750
100472	6	5595.310	5859.460
100472	7	3695.840	4024.350
100472	8	5978.760	6290.070
100472	9	4895.290	5188.690
100473	0	5794.110	6119.110
100473	1	5734.680	6060.470
100473	2	6340.620	6663.950
100473	3	3766.480	4080.090
100473	4	6241.670	6588.040
100473	5	4060.520	4455.960
100473	6	5599.650	5865.810
100473	7	3697.350	4023.770
100473	8	5984.830	6292.420
100473	9	4897.170	5133.800
100474	0	5799.080	6110.360
100474	1	5732.590	6028.200
100474	2	6343.330	6651.610
100474	3	3766.660	4094.730
100474	4	6238.610	6583.760
100474	5	4059.190	4453.920
100474	6	5598.820	5866.100
100474	7	3695.730	4012.360
100474	8	5988.370	6292.810
100474	9	4896.410	5167.110
100475	0	5792.990	6113.590
100475	1	5728.420	6054.110
100475	2	6342.290	6658.070
100475	3	3754.780	4077.590
100475	4	6235.140	6575.230
100475	5	4060.800	4437.310
100475	6	5589.410	5863.810
100475	7	3689.610	4012.280
100475	8	5977.420	6296.650
100475	9	4881.220	5119.640
100476	0	5799.540	6112.760
100476	1	5737.580	6062.240
100476	2	6340.870	6655.140
100476	3	3762.290	4087.490
100476	4	6236.330	6566.260
100476	5	4064.540	4506.320
100476	6	5601.200	5869.700
100476	7	3702.350	4016.060
100476	8	5982.420	6295.650
100476	9	4900.070	4610.100
100477	0	5773.900	6073.590
100477	1	5709.000	6015.850
100477	2	6323.280	6639.630
100477	3	3741.690	4052.240
100477	4	6220.380	6566.990
100477	5	4039.870	4395.360
100477	6	5566.490	5851.720
100477	7	3668.200	3983.230
100477	8	5965.490	6247.230
100477	9	4858.750	5160.860
100478	0	5795.660	5730.600
100478	1	5735.790	6009.880
100478	2	6341.820	6644.420
100478	3	3755.570	4095.650
100478	4	6236.300	6539.230
100478	5	4063.540	5505.050
100478	6	5592.540	5828.040
100478	7	3687.300	3978.670
100478	8	5972.180	5236.910
100478	9	4895.910	5158.020
100480	0	5790.760	6105.320
100480	1	5728.200	6053.270
100480	2	6333.040	6654.960
100480	3	3757.590	4085.480
100480	4	6232.710	6572.060
100480	5	4064.800	4481.860
100480	6	5592.880	5866.750
100480	7	3691.030	4017.160
100480	8	5978.900	6290.370
100480	9	4891.240	5157.710
100481	0	5798.730	6070.830
100481	1	5736.650	6066.490
100481	2	6339.070	6654.160
100481	3	3759.840	4089.230
100481	4	6240.160	6573.400
100481	5	4064.100	4430.160
100481	6	5601.920	5861.110
100481	7	3699.040	4008.130
100481	8	5980.920	6282.750
100481	9	4903.360	5173.170
100482	0	5799.000	6130.160
100482	1	5732.760	6037.110
100482	2	6344.440	6658.240
100482	3	3751.760	4067.480
100482	4	6240.000	6585.010
100482	5	4062.580	4423.080
100482	6	5597.460	5870.650
100482	7	3697.830	4023.750
100482	8	5979.600	6279.430
100482	9	4898.490	5124.990
100483	0	5804.920	6125.290
100483	1	5732.210	6062.820
100483	2	6341.630	6669.820
100483	3	3749.620	4065.750
100483	4	6242.800	6585.070
100483	5	4062.230	4454.510
100483	6	5594.700	5866.920
100483	7	3690.230	4006.690
100483	8	5980.240	6277.690
100483	9	4893.420	5187.030
100484	0	5801.230	6106.900
100484	1	5738.610	6048.600
100484	2	6344.600	6663.570
100484	3	3761.180	4073.610
100484	4	6241.810	6591.670
100484	5	4064.740	4471.910
100484	6	5604.350	5882.950
100484	7	3693.000	4014.880
100484	8	5978.230	6257.070
100484	9	4903.930	5183.550
100485	0	5794.110	6102.120
100485	1	5730.610	6053.510
100485	2	6343.900	6663.290
100485	3	3756.120	4080.070
100485	4	6240.430	6580.210
100485	5	4056.350	4454.910
100485	6	5597.170	5868.260
100485	7	3681.810	3987.380
100485	8	5987.310	6278.120
100485	9	4888.130	5151.740
100486	0	5789.640	6087.660
100486	1	5728.710	6050.740
100486	2	6335.950	6651.960
100486	3	3752.000	4080.190
100486	4	6235.120	6580.880
100486	5	4055.850	4425.550
100486	6	5587.070	5859.710
100486	7	3671.230	3992.470
100486	8	5977.490	6270.090
100486	9	4877.590	3414.220
100496	0	5802.960	6096.690
100496	1	5733.310	6047.320
100496	2	6339.190	6659.430
100496	3	3747.560	4074.050
100496	4	6236.390	6581.850
100496	5	4061.050	4453.530
100496	6	5603.140	5874.500
100496	7	3695.180	4004.910
100496	8	5983.900	6293.140
100496	9	4897.230	5199.210
100497	0	5784.090	6092.410
100497	1	5720.500	6044.530
100497	2	6331.150	6648.690
100497	3	3735.520	4059.480
100497	4	6225.720	6570.080
100497	5	4049.680	4458.000
100497	6	5582.250	5842.850
100497	7	3670.930	3985.810
100497	8	5983.250	6245.440
100497	9	4868.270	5137.970
100498	0	5800.550	6116.580
100498	1	5731.120	6076.430
100498	2	6343.900	6662.210
100498	3	3752.070	4075.700
100498	4	6237.630	6578.610
100498	5	4055.740	4442.750
100498	6	5603.620	5883.960
100498	7	3689.790	4012.540
100498	8	5989.160	6297.100
100498	9	4896.590	5175.490
100499	0	5788.350	6107.230
100499	1	5714.810	6047.780
100499	2	6335.370	6653.060
100499	3	3743.740	4062.100
100499	4	6231.090	6571.300
100499	5	4054.130	4438.880
100499	6	5586.810	5842.660
100499	7	3682.300	4002.300
100499	8	5989.980	6289.800
100499	9	4885.150	5107.770
100500	0	5803.380	6109.270
100500	1	5726.890	6046.390
100500	2	6346.120	6663.340
100500	3	3756.220	4090.830
100500	4	6238.930	6579.510
100500	5	4057.000	4419.650
100500	6	5597.940	5880.740
100500	7	3685.050	4006.700
100500	8	5995.080	6289.790
100500	9	4897.130	5048.580
100501	0	5810.260	6112.240
100501	1	5729.210	6029.450
100501	2	6343.070	6661.930
100501	3	3759.620	4086.870
100501	4	6235.790	6578.950
100501	5	4062.420	4440.100
100501	6	5599.700	5865.920
100501	7	3686.250	4009.130
100501	8	5991.710	6284.480
100501	9	4897.400	5197.000
100502	0	5801.060	6107.600
100502	1	5726.210	6039.430
100502	2	6336.220	6652.890
100502	3	3745.590	4076.080
100502	4	6227.440	6570.820
100502	5	4059.480	4428.130
100502	6	5594.130	5861.280
100502	7	3682.310	4016.960
100502	8	5992.840	6283.990
100502	9	4879.860	5079.770
100503	0	5812.130	6124.220
100503	1	5735.900	6051.950
100503	2	6340.390	6661.010
100503	3	3759.340	4084.330
100503	4	6235.780	6576.280
100503	5	4066.970	4456.150
100503	6	5602.860	5868.470
100503	7	3692.720	3997.030
100503	8	5995.430	6313.900
100503	9	4890.050	5143.640
100504	0	5794.660	6094.550
100504	1	5718.810	6023.160
100504	2	6333.350	6658.370
100504	3	3741.380	4064.190
100504	4	6227.170	6566.550
100504	5	4055.050	4426.310
100504	6	5583.800	5862.860
100504	7	3673.960	3989.370
100504	8	5989.930	6265.800
100504	9	4871.780	5152.650
100505	0	5802.640	6115.900
100505	1	5732.590	6058.210
100505	2	6348.100	6664.140
100505	3	3753.460	4075.990
100505	4	6234.270	6582.680
100505	5	4064.870	4445.310
100505	6	5595.370	5862.980
100505	7	3695.620	4013.630
100505	8	5995.030	6279.480
100505	9	4896.140	5166.030
100506	0	5794.930	6130.100
100506	1	5725.220	6037.460
100506	2	6343.490	6657.310
100506	3	3750.800	4078.250
100506	4	6226.880	6568.730
100506	5	4051.700	4431.000
100506	6	5585.370	5868.730
100506	7	3682.530	3999.560
100506	8	5994.010	6279.800
100506	9	4882.500	5153.450
100507	0	5798.800	6091.070
100507	1	5733.280	6050.870
100507	2	6351.840	6670.690
100507	3	3760.000	4087.800
100507	4	6229.780	6563.010
100507	5	4063.090	4440.150
100507	6	5602.690	5875.840
100507	7	3690.940	4021.110
100507	8	6000.190	6308.030
100507	9	4889.440	5147.020
100508	0	5807.320	6111.760
100508	1	5738.460	6049.910
100508	2	6344.640	6669.260
100508	3	3758.850	4080.480
100508	4	6233.320	6580.650
100508	5	4062.240	4444.030
100508	6	5605.640	5886.090
100508	7	3694.560	4017.560
100508	8	6002.480	6292.900
100508	9	4901.150	5188.200
100509	0	5802.750	6121.920
100509	1	5744.220	6071.130
100509	2	6348.840	6678.190
100509	3	3760.500	4091.250
100509	4	6230.880	6572.410
100509	5	4062.400	4437.900
100509	6	5604.170	5874.340
100509	7	3697.200	4016.970
100509	8	6007.270	6302.960
100509	9	4898.160	5168.400
100511	0	5794.130	6113.480
100511	1	5734.530	6480.120
100511	2	6337.740	6645.580
100511	3	3757.590	4063.830
100511	4	6239.030	6554.830
100511	5	4056.390	5186.310
100511	6	5596.810	5846.460
100511	7	3700.000	3981.320
100511	8	5996.320	6278.840
100511	9	4883.360	4919.840
100512	0	5787.540	6098.640
100512	1	5733.080	6044.760
100512	2	6335.750	6646.740
100512	3	3755.390	4077.150
100512	4	6230.880	6572.680
100512	5	4044.540	4426.720
100512	6	5595.130	5866.810
100512	7	3685.010	3993.640
100512	8	5990.860	6279.920
100512	9	4882.910	5115.990
100513	0	5800.590	6110.170
100513	1	5737.540	6048.660
100513	2	6342.130	6661.340
100513	3	3759.330	4089.650
100513	4	6233.820	6573.700
100513	5	4056.750	4459.560
100513	6	5595.970	5871.020
100513	7	3699.380	4014.550
100513	8	5994.410	6288.770
100513	9	4894.750	5140.090
100514	0	5800.120	6092.560
100514	1	5737.140	6065.580
100514	2	6334.510	6649.800
100514	3	3756.520	4076.340
100514	4	6228.740	6578.460
100514	5	4050.500	4425.650
100514	6	5598.400	5875.300
100514	7	3685.540	4008.010
100514	8	5987.370	6292.690
100514	9	4888.110	5134.510
100515	0	5797.870	6116.190
100515	1	5737.170	6050.940
100515	2	6338.090	6657.760
100515	3	3761.750	4091.900
100515	4	6234.150	6571.230
100515	5	4060.950	4435.150
100515	6	5600.540	5865.480
100515	7	3693.050	4012.600
100515	8	5994.180	6276.010
100515	9	4895.530	5079.810
100516	0	5768.820	6108.080
100516	1	5705.910	6003.710
100516	2	6324.700	6642.730
100516	3	3736.670	4064.420
100516	4	6216.490	6559.020
100516	5	4030.010	4395.230
100516	6	5565.910	5835.520
100516	7	3652.150	3977.360
100516	8	5979.300	6262.090
100516	9	4843.590	5022.300
100517	0	5797.230	6114.690
100517	1	5741.450	6069.750
100517	2	6341.080	6667.900
100517	3	3758.990	4085.220
100517	4	6233.820	6582.890
100517	5	4058.050	4426.180
100517	6	5599.800	5857.960
100517	7	3686.680	4008.610
100517	8	5987.040	6285.380
100517	9	4884.920	5158.080
100518	0	5796.590	6112.260
100518	1	5736.640	6052.950
100518	2	6339.960	6663.190
100518	3	3747.520	4074.670
100518	4	6228.850	6572.110
100518	5	4057.920	4431.910
100518	6	5593.430	5858.200
100518	7	3682.660	4007.760
100518	8	5989.540	6291.830
100518	9	4887.740	5094.320
100519	0	5794.700	6118.220
100519	1	5733.050	6046.620
100519	2	6338.910	6661.260
100519	3	3746.210	4070.500
100519	4	6237.630	6574.080
100519	5	4051.720	4428.410
100519	6	5589.780	5858.550
100519	7	3679.740	4002.090
100519	8	5988.330	6293.650
100519	9	4882.580	5129.410
100520	0	5801.300	6107.740
100520	1	5736.450	6049.780
100520	2	6341.240	6654.430
100520	3	3750.790	4081.440
100520	4	6242.060	6577.240
100520	5	4059.360	4461.750
100520	6	5599.090	5870.760
100520	7	3690.180	4006.150
100520	8	5989.190	6295.830
100520	9	4891.010	5121.670
100521	0	5780.030	6090.110
100521	1	5711.930	6036.440
100521	2	6319.590	6638.330
100521	3	3736.190	4065.460
100521	4	6227.030	6573.190
100521	5	4037.300	4406.460
100521	6	5574.510	5859.690
100521	7	3663.840	3982.250
100521	8	5984.150	6274.910
100521	9	4862.150	5063.890
100522	0	5797.490	6091.210
100522	1	5719.570	6026.570
100522	2	6325.510	6638.770
100522	3	3739.100	4062.920
100522	4	6233.680	6567.640
100522	5	4036.350	4819.800
100522	6	5582.800	5840.010
100522	7	3672.470	3975.260
100522	8	5983.320	6280.690
100522	9	4872.510	4938.480
100525	0	5806.960	6125.690
100525	1	5730.320	6042.830
100525	2	6338.040	6658.280
100525	3	3750.740	4067.820
100525	4	6240.070	6573.940
100525	5	4053.200	4435.960
100525	6	5592.440	5860.330
100525	7	3687.120	4010.900
100525	8	5997.350	6302.860
100525	9	4886.320	5159.760
100526	0	5794.890	6116.400
100526	1	5723.940	6041.250
100526	2	6333.890	6658.370
100526	3	3739.240	4064.300
100526	4	6231.500	6571.850
100526	5	4049.950	4488.590
100526	6	5581.670	5845.200
100526	7	3679.610	4007.090
100526	8	5993.890	6289.920
100526	9	4875.090	5159.370
100527	0	5807.410	6118.710
100527	1	5745.150	6061.300
100527	2	6345.570	6661.180
100527	3	3753.240	4074.180
100527	4	6242.420	6583.600
100527	5	4062.920	4481.250
100527	6	5599.920	5874.760
100527	7	3697.650	4011.730
100527	8	5993.930	6294.610
100527	9	4896.160	5075.280
100528	0	5816.510	6127.810
100528	1	5748.140	6063.160
100528	2	6348.260	6663.720
100528	3	3753.980	4077.830
100528	4	6239.250	6581.490
100528	5	4059.460	4449.020
100528	6	5606.850	5861.870
100528	7	3706.960	4021.240
100528	8	5995.480	6295.270
100528	9	4907.560	5166.120
100529	0	5798.110	6104.530
100529	1	5732.680	6032.930
100529	2	6331.820	6655.150
100529	3	3740.560	4063.310
100529	4	6234.820	6573.430
100529	5	4051.580	4435.530
100529	6	5585.340	5862.440
100529	7	3683.960	3997.090
100529	8	5995.410	6290.090
100529	9	4886.400	5125.270
100530	0	5812.430	6119.370
100530	1	5738.950	6039.300
100530	2	6345.460	6668.320
100530	3	3755.090	4084.620
100530	4	6247.770	6591.550
100530	5	4065.020	4445.950
100530	6	5603.190	5879.780
100530	7	3702.840	4019.470
100530	8	5997.870	6262.690
100530	9	4904.190	5172.050
100531	0	5802.070	6103.720
100531	1	5736.550	6036.000
100531	2	6340.730	6653.020
100531	3	3747.050	4066.700
100531	4	6237.580	6573.570
100531	5	4058.460	4428.160
100531	6	5591.450	5870.780
100531	7	3697.540	4015.250
100531	8	5990.350	6276.960
100531	9	4893.990	5140.590
100532	0	5797.610	6089.530
100532	1	5727.930	6052.390
100532	2	6335.090	6656.510
100532	3	3747.270	4074.060
100532	4	6235.350	6577.190
100532	5	4050.350	4439.310
100532	6	5591.000	5871.180
100532	7	3688.090	4014.920
100532	8	5987.360	6278.300
100532	9	4885.000	5128.490
100533	0	5794.620	6116.280
100533	1	5729.390	6044.010
100533	2	6327.590	6661.980
100533	3	3747.870	4064.040
100533	4	6232.920	6573.260
100533	5	4049.050	4432.100
100533	6	5585.270	5853.690
100533	7	3683.040	4011.550
100533	8	5990.360	6262.290
100533	9	4878.280	5118.010
100534	0	5809.130	6127.480
100534	1	5748.660	6084.350
100534	2	6336.690	6656.640
100534	3	3758.990	4085.500
100534	4	6247.530	6591.180
100534	5	4060.370	4436.890
100534	6	5602.450	5871.580
100534	7	3703.420	4028.640
100534	8	5997.500	6294.090
100534	9	4906.910	5183.820
100535	0	5781.140	6089.080
100535	1	5716.780	6029.530
100535	2	6326.290	6649.250
100535	3	3735.710	4063.390
100535	4	6222.650	6559.980
100535	5	4030.020	4396.950
100535	6	5567.750	5845.880
100535	7	3666.810	3983.710
100535	8	5981.930	6266.650
100535	9	4854.310	5155.460
100536	0	5820.540	6126.130
100536	1	5744.300	6070.770
100536	2	6347.200	6658.160
100536	3	3762.140	4094.740
100536	4	6251.210	6592.020
100536	5	4067.930	4446.070
100536	6	5615.830	5890.910
100536	7	3708.210	4027.450
100536	8	6000.140	6288.470
100536	9	4916.820	5157.090
100537	0	5803.080	6124.520
100537	1	5733.160	6044.980
100537	2	6339.240	6651.910
100537	3	3745.530	4067.790
100537	4	6243.150	6588.610
100537	5	4059.570	4436.200
100537	6	5597.750	5867.060
100537	7	3693.970	4011.770
100537	8	6002.110	6289.010
100537	9	4899.430	5155.350
100538	0	5800.300	6117.800
100538	1	5722.010	6053.440
100538	2	6336.230	6656.270
100538	3	3737.520	4060.450
100538	4	6231.500	6570.930
100538	5	4045.660	4430.780
100538	6	5589.130	5865.970
100538	7	3676.930	3991.120
100538	8	5994.550	6277.990
100538	9	4877.850	5144.870
100539	0	5812.830	6119.750
100539	1	5731.340	6066.820
100539	2	6342.680	6669.420
100539	3	3749.940	4077.660
100539	4	6239.010	6573.300
100539	5	4053.590	4431.900
100539	6	5598.580	5874.340
100539	7	3687.350	4016.170
100539	8	6000.090	6298.250
100539	9	4898.740	5168.410
100540	0	5803.920	6109.850
100540	1	5719.640	6033.430
100540	2	6342.280	6671.330
100540	3	3741.920	4062.570
100540	4	6228.270	6570.370
100540	5	4046.760	4442.990
100540	6	5589.810	5845.170
100540	7	3682.200	4003.530
100540	8	5993.320	6304.660
100540	9	4887.490	5119.310
100541	0	5809.840	6116.990
100541	1	5726.200	6056.730
100541	2	6344.340	6650.020
100541	3	3746.060	4061.900
100541	4	6233.640	6597.180
100541	5	4059.590	4438.020
100541	6	5597.220	5866.530
100541	7	3693.380	4009.150
100541	8	5992.040	6203.630
100541	9	4893.030	5177.710
100542	0	5813.740	6115.230
100542	1	5733.670	6046.890
100542	2	6347.380	6671.120
100542	3	3754.660	4085.810
100542	4	6241.840	6575.290
100542	5	4060.790	4439.600
100542	6	5605.050	5883.370
100542	7	3697.660	4021.810
100542	8	5999.140	6299.210
100542	9	4907.090	5183.220
100543	0	5797.870	6102.970
100543	1	5722.790	6028.360
100543	2	6331.790	6646.910
100543	3	3748.050	4073.240
100543	4	6228.090	6574.310
100543	5	4047.860	4434.920
100543	6	5588.400	5858.160
100543	7	3679.590	4007.620
100543	8	5993.800	6294.810
100543	9	4884.820	5153.970
100544	0	5805.880	6116.230
100544	1	5735.730	6063.860
100544	2	6333.480	6656.000
100544	3	3749.260	4080.340
100544	4	6238.950	6579.480
100544	5	4056.300	4424.140
100544	6	5598.100	5870.420
100544	7	3693.600	4015.780
100544	8	5995.610	6292.330
100544	9	4882.450	5153.900
100545	0	5783.230	6102.500
100545	1	5715.700	6037.810
100545	2	6328.270	6641.670
100545	3	3728.500	4049.390
100545	4	6222.740	6561.620
100545	5	4034.880	4413.710
100545	6	5577.080	5845.980
100545	7	3670.040	3990.550
100545	8	5987.280	6281.270
100545	9	4861.110	5110.420
100546	0	5774.910	6091.120
100546	1	5701.880	6015.030
100546	2	6312.930	6622.510
100546	3	3724.340	4052.650
100546	4	6215.910	6552.960
100546	5	4026.320	4403.990
100546	6	5566.720	5836.280
100546	7	3662.830	3980.930
100546	8	5981.670	6290.940
100546	9	4850.510	5143.540
100547	0	5784.200	6092.640
100547	1	5712.270	6030.640
100547	2	6325.840	6647.710
100547	3	3730.750	4050.010
100547	4	6225.060	6568.830
100547	5	4024.470	4435.460
100547	6	5570.890	5834.870
100547	7	3660.580	3965.070
100547	8	5983.470	6272.400
100547	9	4851.870	4140.120
100548	0	5789.060	6090.830
100548	1	5720.490	6051.750
100548	2	6320.720	6638.490
100548	3	3737.840	4063.660
100548	4	6218.750	6556.790
100548	5	4037.310	4412.050
100548	6	5579.280	5827.640
100548	7	3673.860	3988.260
100548	8	5985.390	6291.390
100548	9	4869.320	5142.000
100549	0	5776.780	6102.520
100549	1	5703.110	5991.840
100549	2	6317.950	6641.080
100549	3	3733.770	4076.510
100549	4	6218.610	6558.180
100549	5	4028.950	4411.990
100549	6	5562.590	5809.890
100549	7	3653.480	3965.780
100549	8	5982.170	4649.660
100549	9	4851.760	1994.380
100550	0	5772.670	6097.160
100550	1	5707.660	6022.630
100550	2	6319.300	6637.720
100550	3	3733.090	4071.960
100550	4	6218.360	6555.400
100550	5	4032.770	4439.590
100550	6	5577.650	5843.510
100550	7	3662.590	3977.630
100550	8	5988.250	6292.870
100550	9	4855.530	3382.520
100551	0	5762.610	6083.150
100551	1	5698.180	6023.930
100551	2	6309.670	6638.000
100551	3	3720.960	4045.220
100551	4	6213.330	6553.070
100551	5	4016.770	4407.910
100551	6	5552.310	5805.410
100551	7	3647.350	3970.940
100551	8	5971.860	6254.510
100551	9	4832.760	5094.040
100552	0	5781.070	6086.670
100552	1	5722.600	6041.610
100552	2	6320.540	6635.410
100552	3	3736.010	4066.290
100552	4	6223.980	6564.250
100552	5	4041.680	4456.260
100552	6	5583.950	5860.610
100552	7	3678.620	4002.000
100552	8	5994.750	6293.280
100552	9	4865.590	5153.350
100553	0	5792.270	6102.440
100553	1	5730.620	6035.610
100553	2	6324.430	6639.070
100553	3	3745.980	4075.790
100553	4	6231.490	6565.840
100553	5	4048.500	4424.440
100553	6	5588.850	5857.420
100553	7	3688.030	4000.770
100553	8	5990.880	6292.140
100553	9	4881.230	5158.930
100554	0	5784.050	6101.960
100554	1	5719.470	6030.520
100554	2	6322.200	6641.250
100554	3	3742.120	4074.830
100554	4	6223.470	6565.130
100554	5	4044.860	4449.880
100554	6	5579.320	5846.040
100554	7	3678.430	3993.650
100554	8	5988.030	6282.600
100554	9	4868.000	5107.840
100555	0	5804.010	6111.120
100555	1	5736.410	6052.520
100555	2	6334.290	6642.970
100555	3	3755.050	4077.970
100555	4	6241.030	6613.280
100555	5	4054.160	4500.030
100555	6	5598.280	5869.560
100555	7	3698.940	4016.280
100555	8	5999.600	6314.150
100555	9	4892.900	4143.230
100556	0	5788.840	6103.800
100556	1	5725.220	6061.890
100556	2	6330.540	6643.290
100556	3	3752.850	4083.140
100556	4	6232.430	6576.570
100556	5	4044.840	4445.880
100556	6	5589.790	5856.450
100556	7	3696.310	4011.120
100556	8	5992.430	6291.670
100556	9	4877.610	5103.580
100557	0	5779.480	6066.320
100557	1	5711.200	6031.840
100557	2	6330.830	6646.930
100557	3	3743.090	4060.410
100557	4	6223.480	6565.390
100557	5	4034.110	4414.010
100557	6	5575.530	5851.080
100557	7	3679.170	3990.000
100557	8	5987.860	5788.150
100557	9	4856.210	5111.080
100558	0	5802.480	6129.020
100558	1	5741.710	6070.170
100558	2	6338.950	6664.180
100558	3	3763.800	4086.330
100558	4	6239.320	6584.050
100558	5	4057.320	4428.930
100558	6	5601.860	5876.110
100558	7	3705.650	4031.920
100558	8	5997.610	6276.830
100558	9	4892.820	5146.130
100559	0	5781.150	6092.660
100559	1	5708.020	6018.110
100559	2	6316.640	6632.300
100559	3	3738.590	4055.140
100559	4	6218.880	6565.610
100559	5	4028.510	4409.610
100559	6	5568.870	5836.570
100559	7	3668.640	3981.030
100559	8	5980.870	6261.330
100559	9	4848.810	5114.460
100560	0	5809.750	6125.660
100560	1	5739.330	6048.950
100560	2	6333.540	6652.980
100560	3	3762.020	4078.760
100560	4	6236.170	6585.280
100560	5	4057.000	4428.760
100560	6	5607.200	5869.830
100560	7	3705.400	4032.430
100560	8	5994.900	6297.770
100560	9	4897.150	5177.450
100561	0	5804.710	6105.870
100561	1	5732.660	6055.480
100561	2	6337.270	6653.820
100561	3	3757.470	4082.410
100561	4	6232.370	6569.170
100561	5	4054.710	4440.950
100561	6	5600.530	5878.500
100561	7	3705.300	4030.890
100561	8	5994.470	6285.120
100561	9	4900.240	5199.560
100562	0	5785.650	6091.080
100562	1	5715.910	6035.670
100562	2	6334.070	6648.320
100562	3	3741.090	4066.120
100562	4	6224.790	6563.870
100562	5	4036.710	4429.190
100562	6	5575.240	5849.760
100562	7	3683.040	3999.940
100562	8	5980.310	6275.240
100562	9	4869.600	5116.560
100563	0	5799.400	6114.820
100563	1	5735.010	6036.540
100563	2	6335.430	6652.750
100563	3	3754.620	4077.730
100563	4	6240.480	6627.690
100563	5	4056.780	4687.640
100563	6	5590.710	5832.030
100563	7	3702.120	3992.320
100563	8	5994.160	6417.640
100563	9	4887.020	3967.280
100564	0	5790.920	6098.660
100564	1	5725.140	6052.950
100564	2	6342.510	6652.500
100564	3	3746.150	4074.770
100564	4	6228.740	6572.710
100564	5	4042.150	4437.380
